Year,Price,Country,Fuel,countryISO
2022,924.41,Czechia,Petrol,CZE
2022,971.2,Czechia,Petrol,CZE
2022,965.57,Czechia,Petrol,CZE
2022,947.37,Czechia,Petrol,CZE
2022,1014.37,Czechia,Petrol,CZE
2022,905.74,Czechia,Petrol,CZE
2022,771.02,Czechia,Petrol,CZE
2022,742.31,Czechia,Petrol,CZE
2022,727.64,Czechia,Petrol,CZE
2022,725,Czechia,Petrol,CZE
2022,707,Czechia,Petrol,CZE
2022,695.7,Czechia,Petrol,CZE
2022,691.59,Czechia,Petrol,CZE
2022,691.59,Czechia,Petrol,CZE
2022,677.48,Czechia,Petrol,CZE
2021,677.35,Czechia,Petrol,CZE
2021,677.19,Czechia,Petrol,CZE
2021,688.33,Czechia,Petrol,CZE
2021,692.6,Czechia,Petrol,CZE
2021,705.49,Czechia,Petrol,CZE
2021,709.3,Czechia,Petrol,CZE
2021,706.94,Czechia,Petrol,CZE
2021,686.06,Czechia,Petrol,CZE
2021,671.19,Czechia,Petrol,CZE
2021,663.01,Czechia,Petrol,CZE
2021,643.66,Czechia,Petrol,CZE
2021,613.29,Czechia,Petrol,CZE
2021,598.28,Czechia,Petrol,CZE
2021,594.9,Czechia,Petrol,CZE
2021,595.37,Czechia,Petrol,CZE
2021,594.09,Czechia,Petrol,CZE
2021,589.97,Czechia,Petrol,CZE
2021,591.33,Czechia,Petrol,CZE
2021,593.49,Czechia,Petrol,CZE
2021,594.23,Czechia,Petrol,CZE
2021,587.87,Czechia,Petrol,CZE
2021,583.91,Czechia,Petrol,CZE
2021,582.36,Czechia,Petrol,CZE
2021,575.64,Czechia,Petrol,CZE
2021,555.27,Czechia,Petrol,CZE
2021,557.16,Czechia,Petrol,CZE
2021,548.79,Czechia,Petrol,CZE
2021,546.17,Czechia,Petrol,CZE
2021,545.25,Czechia,Petrol,CZE
2021,540.32,Czechia,Petrol,CZE
2021,540.77,Czechia,Petrol,CZE
2021,536.8,Czechia,Petrol,CZE
2021,518.73,Czechia,Petrol,CZE
2021,515.07,Czechia,Petrol,CZE
2021,513.75,Czechia,Petrol,CZE
2021,510.6,Czechia,Petrol,CZE
2021,507.08,Czechia,Petrol,CZE
2021,500.63,Czechia,Petrol,CZE
2021,496.08,Czechia,Petrol,CZE
2021,478.22,Czechia,Petrol,CZE
2021,446.67,Czechia,Petrol,CZE
2021,436.7,Czechia,Petrol,CZE
2021,425.92,Czechia,Petrol,CZE
2021,425.47,Czechia,Petrol,CZE
2021,419.07,Czechia,Petrol,CZE
2021,407.72,Czechia,Petrol,CZE
2021,404.56,Czechia,Petrol,CZE
2021,396.81,Czechia,Petrol,CZE
2021,389.6,Czechia,Petrol,CZE
2020,391.08,Czechia,Petrol,CZE
2020,388.7,Czechia,Petrol,CZE
2020,384.19,Czechia,Petrol,CZE
2020,383.87,Czechia,Petrol,CZE
2020,382.13,Czechia,Petrol,CZE
2020,378.45,Czechia,Petrol,CZE
2020,378.98,Czechia,Petrol,CZE
2020,376.31,Czechia,Petrol,CZE
2020,377.62,Czechia,Petrol,CZE
2020,375.74,Czechia,Petrol,CZE
2020,374.76,Czechia,Petrol,CZE
2020,371.21,Czechia,Petrol,CZE
2020,367.87,Czechia,Petrol,CZE
2020,370.51,Czechia,Petrol,CZE
2020,377.07,Czechia,Petrol,CZE
2020,381.21,Czechia,Petrol,CZE
2020,386.06,Czechia,Petrol,CZE
2020,388.27,Czechia,Petrol,CZE
2020,388.52,Czechia,Petrol,CZE
2020,388.01,Czechia,Petrol,CZE
2020,389.52,Czechia,Petrol,CZE
2020,392.12,Czechia,Petrol,CZE
2020,383.57,Czechia,Petrol,CZE
2020,374.16,Czechia,Petrol,CZE
2020,366.19,Czechia,Petrol,CZE
2020,353.12,Czechia,Petrol,CZE
2020,345.79,Czechia,Petrol,CZE
2020,336.48,Czechia,Petrol,CZE
2020,329.04,Czechia,Petrol,CZE
2020,320.36,Czechia,Petrol,CZE
2020,312.26,Czechia,Petrol,CZE
2020,303.75,Czechia,Petrol,CZE
2020,290.53,Czechia,Petrol,CZE
2020,298.21,Czechia,Petrol,CZE
2020,308.84,Czechia,Petrol,CZE
2020,322.85,Czechia,Petrol,CZE
2020,341.34,Czechia,Petrol,CZE
2020,365.15,Czechia,Petrol,CZE
2020,393.85,Czechia,Petrol,CZE
2020,446.81,Czechia,Petrol,CZE
2020,499.86,Czechia,Petrol,CZE
2020,510.68,Czechia,Petrol,CZE
2020,521.79,Czechia,Petrol,CZE
2020,532.03,Czechia,Petrol,CZE
2020,529.49,Czechia,Petrol,CZE
2020,533.17,Czechia,Petrol,CZE
2020,536.98,Czechia,Petrol,CZE
2020,540.89,Czechia,Petrol,CZE
2020,541.58,Czechia,Petrol,CZE
2020,534.09,Czechia,Petrol,CZE
2019,524.34,Czechia,Petrol,CZE
2019,525.9,Czechia,Petrol,CZE
2019,529.6,Czechia,Petrol,CZE
2019,531.33,Czechia,Petrol,CZE
2019,530.41,Czechia,Petrol,CZE
2019,532.95,Czechia,Petrol,CZE
2019,531.47,Czechia,Petrol,CZE
2019,533.71,Czechia,Petrol,CZE
2019,532.74,Czechia,Petrol,CZE
2019,533.85,Czechia,Petrol,CZE
2019,538.7,Czechia,Petrol,CZE
2019,532.94,Czechia,Petrol,CZE
2019,532.44,Czechia,Petrol,CZE
2019,528.48,Czechia,Petrol,CZE
2019,533.77,Czechia,Petrol,CZE
2019,533.95,Czechia,Petrol,CZE
2019,538.56,Czechia,Petrol,CZE
2019,540.22,Czechia,Petrol,CZE
2019,542.23,Czechia,Petrol,CZE
2019,547.49,Czechia,Petrol,CZE
2019,551.78,Czechia,Petrol,CZE
2019,553.97,Czechia,Petrol,CZE
2019,552.34,Czechia,Petrol,CZE
2019,554.42,Czechia,Petrol,CZE
2019,553.73,Czechia,Petrol,CZE
2019,554.07,Czechia,Petrol,CZE
2019,559.97,Czechia,Petrol,CZE
2019,571.85,Czechia,Petrol,CZE
2019,574.71,Czechia,Petrol,CZE
2019,567.98,Czechia,Petrol,CZE
2019,560.88,Czechia,Petrol,CZE
2019,559.42,Czechia,Petrol,CZE
2019,555.73,Czechia,Petrol,CZE
2019,549.62,Czechia,Petrol,CZE
2019,537.75,Czechia,Petrol,CZE
2019,523.18,Czechia,Petrol,CZE
2019,497.82,Czechia,Petrol,CZE
2019,483.52,Czechia,Petrol,CZE
2019,480.41,Czechia,Petrol,CZE
2019,475.22,Czechia,Petrol,CZE
2019,472.97,Czechia,Petrol,CZE
2019,469.15,Czechia,Petrol,CZE
2019,464.62,Czechia,Petrol,CZE
2019,464.71,Czechia,Petrol,CZE
2019,470.03,Czechia,Petrol,CZE
2019,475.63,Czechia,Petrol,CZE
2019,482.36,Czechia,Petrol,CZE
2019,489.5,Czechia,Petrol,CZE
2019,500.63,Czechia,Petrol,CZE
2018,518.99,Czechia,Petrol,CZE
2018,526.64,Czechia,Petrol,CZE
2018,536.36,Czechia,Petrol,CZE
2018,550.29,Czechia,Petrol,CZE
2018,553.43,Czechia,Petrol,CZE
2018,561.32,Czechia,Petrol,CZE
2018,568.74,Czechia,Petrol,CZE
2018,572.06,Czechia,Petrol,CZE
2018,572.34,Czechia,Petrol,CZE
2018,575.5,Czechia,Petrol,CZE
2018,573.78,Czechia,Petrol,CZE
2018,569.18,Czechia,Petrol,CZE
2018,572.19,Czechia,Petrol,CZE
2018,575.87,Czechia,Petrol,CZE
2018,571.36,Czechia,Petrol,CZE
2018,567.26,Czechia,Petrol,CZE
2018,562.71,Czechia,Petrol,CZE
2018,563.09,Czechia,Petrol,CZE
2018,564.29,Czechia,Petrol,CZE
2018,565.06,Czechia,Petrol,CZE
2018,561.19,Czechia,Petrol,CZE
2018,557.67,Czechia,Petrol,CZE
2018,561.61,Czechia,Petrol,CZE
2018,563.3,Czechia,Petrol,CZE
2018,554.03,Czechia,Petrol,CZE
2018,555.83,Czechia,Petrol,CZE
2018,564.46,Czechia,Petrol,CZE
2018,569.22,Czechia,Petrol,CZE
2018,567.2,Czechia,Petrol,CZE
2018,556.93,Czechia,Petrol,CZE
2018,533.89,Czechia,Petrol,CZE
2018,522.81,Czechia,Petrol,CZE
2018,513.45,Czechia,Petrol,CZE
2018,501.9,Czechia,Petrol,CZE
2018,499.99,Czechia,Petrol,CZE
2018,497.2,Czechia,Petrol,CZE
2018,491.35,Czechia,Petrol,CZE
2018,479.56,Czechia,Petrol,CZE
2018,480.45,Czechia,Petrol,CZE
2018,482.48,Czechia,Petrol,CZE
2018,484,Czechia,Petrol,CZE
2018,484.93,Czechia,Petrol,CZE
2018,489.71,Czechia,Petrol,CZE
2018,495.47,Czechia,Petrol,CZE
2018,498.62,Czechia,Petrol,CZE
2018,496.04,Czechia,Petrol,CZE
2018,491.42,Czechia,Petrol,CZE
2018,486.35,Czechia,Petrol,CZE
2018,481.27,Czechia,Petrol,CZE
2018,482.84,Czechia,Petrol,CZE
2017,478.64,Czechia,Petrol,CZE
2017,481.02,Czechia,Petrol,CZE
2017,482.85,Czechia,Petrol,CZE
2017,485.99,Czechia,Petrol,CZE
2017,486.91,Czechia,Petrol,CZE
2017,483.95,Czechia,Petrol,CZE
2017,472.94,Czechia,Petrol,CZE
2017,465.66,Czechia,Petrol,CZE
2017,466.12,Czechia,Petrol,CZE
2017,463.43,Czechia,Petrol,CZE
2017,461.42,Czechia,Petrol,CZE
2017,460.03,Czechia,Petrol,CZE
2017,457.89,Czechia,Petrol,CZE
2017,458.68,Czechia,Petrol,CZE
2017,455.28,Czechia,Petrol,CZE
2017,443.75,Czechia,Petrol,CZE
2017,438.79,Czechia,Petrol,CZE
2017,440.46,Czechia,Petrol,CZE
2017,440.14,Czechia,Petrol,CZE
2017,440.11,Czechia,Petrol,CZE
2017,435.41,Czechia,Petrol,CZE
2017,438.08,Czechia,Petrol,CZE
2017,438.52,Czechia,Petrol,CZE
2017,440.13,Czechia,Petrol,CZE
2017,441.19,Czechia,Petrol,CZE
2017,444.15,Czechia,Petrol,CZE
2017,455.11,Czechia,Petrol,CZE
2017,459.65,Czechia,Petrol,CZE
2017,465.15,Czechia,Petrol,CZE
2017,465.62,Czechia,Petrol,CZE
2017,463.32,Czechia,Petrol,CZE
2017,466.02,Czechia,Petrol,CZE
2017,467.23,Czechia,Petrol,CZE
2017,476.26,Czechia,Petrol,CZE
2017,478.56,Czechia,Petrol,CZE
2017,476.45,Czechia,Petrol,CZE
2017,461.31,Czechia,Petrol,CZE
2017,464.79,Czechia,Petrol,CZE
2017,469.2,Czechia,Petrol,CZE
2017,473.63,Czechia,Petrol,CZE
2017,476.14,Czechia,Petrol,CZE
2017,476.05,Czechia,Petrol,CZE
2017,475.99,Czechia,Petrol,CZE
2017,474.83,Czechia,Petrol,CZE
2017,475.01,Czechia,Petrol,CZE
2017,474.5,Czechia,Petrol,CZE
2017,473.44,Czechia,Petrol,CZE
2017,472.5,Czechia,Petrol,CZE
2017,468.86,Czechia,Petrol,CZE
2017,458.46,Czechia,Petrol,CZE
2025,725.14,Germany,Petrol,DEU
2025,733.55,Germany,Petrol,DEU
2025,732.71,Germany,Petrol,DEU
2025,737.75,Germany,Petrol,DEU
2025,733.55,Germany,Petrol,DEU
2025,722.62,Germany,Petrol,DEU
2025,731.86,Germany,Petrol,DEU
2025,713.38,Germany,Petrol,DEU
2025,719.26,Germany,Petrol,DEU
2024,705.93,Germany,Petrol,DEU
2024,697.52,Germany,Petrol,DEU
2024,695.84,Germany,Petrol,DEU
2024,671.47,Germany,Petrol,DEU
2024,677.35,Germany,Petrol,DEU
2024,687.44,Germany,Petrol,DEU
2024,676.51,Germany,Petrol,DEU
2024,678.19,Germany,Petrol,DEU
2024,675.67,Germany,Petrol,DEU
2024,691.64,Germany,Petrol,DEU
2024,689.96,Germany,Petrol,DEU
2024,701.72,Germany,Petrol,DEU
2024,687.44,Germany,Petrol,DEU
2024,663.07,Germany,Petrol,DEU
2024,668.95,Germany,Petrol,DEU
2024,665.59,Germany,Petrol,DEU
2024,675.67,Germany,Petrol,DEU
2024,698.36,Germany,Petrol,DEU
2024,710.13,Germany,Petrol,DEU
2024,731.14,Germany,Petrol,DEU
2024,743.74,Germany,Petrol,DEU
2024,754.66,Germany,Petrol,DEU
2024,758.87,Germany,Petrol,DEU
2024,763.07,Germany,Petrol,DEU
2024,774.83,Germany,Petrol,DEU
2024,784.92,Germany,Petrol,DEU
2024,780.72,Germany,Petrol,DEU
2024,776.51,Germany,Petrol,DEU
2024,770.63,Germany,Petrol,DEU
2024,768.95,Germany,Petrol,DEU
2024,780.72,Germany,Petrol,DEU
2024,793.32,Germany,Petrol,DEU
2024,810.13,Germany,Petrol,DEU
2024,815.17,Germany,Petrol,DEU
2024,823.57,Germany,Petrol,DEU
2024,840.38,Germany,Petrol,DEU
2024,850.46,Germany,Petrol,DEU
2024,858.03,Germany,Petrol,DEU
2024,849.62,Germany,Petrol,DEU
2024,830.29,Germany,Petrol,DEU
2024,805.08,Germany,Petrol,DEU
2024,789.12,Germany,Petrol,DEU
2024,775.67,Germany,Petrol,DEU
2024,785.76,Germany,Petrol,DEU
2024,777.35,Germany,Petrol,DEU
2024,782.4,Germany,Petrol,DEU
2024,775.67,Germany,Petrol,DEU
2024,749.62,Germany,Petrol,DEU
2024,757.19,Germany,Petrol,DEU
2024,745.42,Germany,Petrol,DEU
2024,750.46,Germany,Petrol,DEU
2024,756.35,Germany,Petrol,DEU
2024,742.06,Germany,Petrol,DEU
2023,767.02,Germany,Petrol,DEU
2023,756.09,Germany,Petrol,DEU
2023,773.74,Germany,Petrol,DEU
2023,792.23,Germany,Petrol,DEU
2023,801.47,Germany,Petrol,DEU
2023,800.63,Germany,Petrol,DEU
2023,819.96,Germany,Petrol,DEU
2023,836.76,Germany,Petrol,DEU
2023,819.12,Germany,Petrol,DEU
2023,846.85,Germany,Petrol,DEU
2023,849.37,Germany,Petrol,DEU
2023,856.93,Germany,Petrol,DEU
2023,893.91,Germany,Petrol,DEU
2023,909.03,Germany,Petrol,DEU
2023,915.76,Germany,Petrol,DEU
2023,908.19,Germany,Petrol,DEU
2023,898.11,Germany,Petrol,DEU
2023,899.79,Germany,Petrol,DEU
2023,882.98,Germany,Petrol,DEU
2023,887.18,Germany,Petrol,DEU
2023,877.1,Germany,Petrol,DEU
2023,881.3,Germany,Petrol,DEU
2023,852.73,Germany,Petrol,DEU
2023,835.08,Germany,Petrol,DEU
2023,835.08,Germany,Petrol,DEU
2023,831.72,Germany,Petrol,DEU
2023,829.2,Germany,Petrol,DEU
2023,837.6,Germany,Petrol,DEU
2023,839.28,Germany,Petrol,DEU
2023,829.2,Germany,Petrol,DEU
2023,846.01,Germany,Petrol,DEU
2023,832.56,Germany,Petrol,DEU
2023,819.96,Germany,Petrol,DEU
2023,814.07,Germany,Petrol,DEU
2023,830.04,Germany,Petrol,DEU
2023,825,Germany,Petrol,DEU
2023,856.93,Germany,Petrol,DEU
2023,857.77,Germany,Petrol,DEU
2023,824.16,Germany,Petrol,DEU
2023,806.51,Germany,Petrol,DEU
2023,786.34,Germany,Petrol,DEU
2023,816.6,Germany,Petrol,DEU
2023,823.32,Germany,Petrol,DEU
2023,804.83,Germany,Petrol,DEU
2023,805.67,Germany,Petrol,DEU
2023,813.23,Germany,Petrol,DEU
2023,791.39,Germany,Petrol,DEU
2023,827.52,Germany,Petrol,DEU
2023,812.39,Germany,Petrol,DEU
2023,790.55,Germany,Petrol,DEU
2023,772.9,Germany,Petrol,DEU
2023,731.72,Germany,Petrol,DEU
2022,813.57,Germany,Petrol,DEU
2022,800.96,Germany,Petrol,DEU
2022,787.52,Germany,Petrol,DEU
2022,858.95,Germany,Petrol,DEU
2022,873.23,Germany,Petrol,DEU
2022,904.32,Germany,Petrol,DEU
2022,961.47,Germany,Petrol,DEU
2022,1004.32,Germany,Petrol,DEU
2022,979.95,Germany,Petrol,DEU
2022,994.24,Germany,Petrol,DEU
2022,1036.26,Germany,Petrol,DEU
2022,1030.37,Germany,Petrol,DEU
2022,976.59,Germany,Petrol,DEU
2022,985,Germany,Petrol,DEU
2022,1013.57,Germany,Petrol,DEU
2022,1040.46,Germany,Petrol,DEU
2022,1083.32,Germany,Petrol,DEU
2022,1183.86,Germany,Petrol,DEU
2022,1146.88,Germany,Petrol,DEU
2022,1125.87,Germany,Petrol,DEU
2022,1119.99,Germany,Petrol,DEU
2022,1165.37,Germany,Petrol,DEU
2022,1167.89,Germany,Petrol,DEU
2022,1207.39,Germany,Petrol,DEU
2022,1224.19,Germany,Petrol,DEU
2022,1237.64,Germany,Petrol,DEU
2022,1262.01,Germany,Petrol,DEU
2022,1299.82,Germany,Petrol,DEU
2022,1327.55,Germany,Petrol,DEU
2022,1320.83,Germany,Petrol,DEU
2022,1188.36,Germany,Petrol,DEU
2022,1155.58,Germany,Petrol,DEU
2022,1136.26,Germany,Petrol,DEU
2022,1104.32,Germany,Petrol,DEU
2022,1075.75,Germany,Petrol,DEU
2022,1050.54,Germany,Petrol,DEU
2022,1048.02,Germany,Petrol,DEU
2022,1073.23,Germany,Petrol,DEU
2022,1132.05,Germany,Petrol,DEU
2022,1147.18,Germany,Petrol,DEU
2022,1243.82,Germany,Petrol,DEU
2022,1082.47,Germany,Petrol,DEU
2022,919.45,Germany,Petrol,DEU
2022,861.47,Germany,Petrol,DEU
2022,863.15,Germany,Petrol,DEU
2022,848.86,Germany,Petrol,DEU
2022,834.58,Germany,Petrol,DEU
2022,810.21,Germany,Petrol,DEU
2022,800.96,Germany,Petrol,DEU
2022,792.56,Germany,Petrol,DEU
2022,789.2,Germany,Petrol,DEU
2021,739.62,Germany,Petrol,DEU
2021,749.7,Germany,Petrol,DEU
2021,742.98,Germany,Petrol,DEU
2021,785.84,Germany,Petrol,DEU
2021,808.53,Germany,Petrol,DEU
2021,824.49,Germany,Petrol,DEU
2021,817.77,Germany,Petrol,DEU
2021,809.37,Germany,Petrol,DEU
2021,803.48,Germany,Petrol,DEU
2021,799.28,Germany,Petrol,DEU
2021,775.75,Germany,Petrol,DEU
2021,746.34,Germany,Petrol,DEU
2021,717.77,Germany,Petrol,DEU
2021,720.29,Germany,Petrol,DEU
2021,714.41,Germany,Petrol,DEU
2021,710.21,Germany,Petrol,DEU
2021,703.48,Germany,Petrol,DEU
2021,692.56,Germany,Petrol,DEU
2021,709.37,Germany,Petrol,DEU
2021,707.68,Germany,Petrol,DEU
2021,709.37,Germany,Petrol,DEU
2021,700.96,Germany,Petrol,DEU
2021,702.64,Germany,Petrol,DEU
2021,692.56,Germany,Petrol,DEU
2021,685,Germany,Petrol,DEU
2021,679.11,Germany,Petrol,DEU
2021,659.79,Germany,Petrol,DEU
2021,653.06,Germany,Petrol,DEU
2021,647.18,Germany,Petrol,DEU
2021,646.34,Germany,Petrol,DEU
2021,640.46,Germany,Petrol,DEU
2021,637.94,Germany,Petrol,DEU
2021,648.02,Germany,Petrol,DEU
2021,627.85,Germany,Petrol,DEU
2021,624.49,Germany,Petrol,DEU
2021,627.85,Germany,Petrol,DEU
2021,620.29,Germany,Petrol,DEU
2021,616.93,Germany,Petrol,DEU
2021,612.73,Germany,Petrol,DEU
2021,626.17,Germany,Petrol,DEU
2021,611.05,Germany,Petrol,DEU
2021,594.24,Germany,Petrol,DEU
2021,574.91,Germany,Petrol,DEU
2021,546.34,Germany,Petrol,DEU
2021,542.98,Germany,Petrol,DEU
2021,529.53,Germany,Petrol,DEU
2021,528.69,Germany,Petrol,DEU
2021,527.01,Germany,Petrol,DEU
2021,515.25,Germany,Petrol,DEU
2020,449.81,Germany,Petrol,DEU
2020,429.12,Germany,Petrol,DEU
2020,437.74,Germany,Petrol,DEU
2020,442.05,Germany,Petrol,DEU
2020,434.29,Germany,Petrol,DEU
2020,432.57,Germany,Petrol,DEU
2020,411.88,Germany,Petrol,DEU
2020,412.74,Germany,Petrol,DEU
2020,436.88,Germany,Petrol,DEU
2020,449.81,Germany,Petrol,DEU
2020,460.16,Germany,Petrol,DEU
2020,456.71,Germany,Petrol,DEU
2020,452.4,Germany,Petrol,DEU
2020,456.71,Germany,Petrol,DEU
2020,451.53,Germany,Petrol,DEU
2020,457.57,Germany,Petrol,DEU
2020,463.6,Germany,Petrol,DEU
2020,456.71,Germany,Petrol,DEU
2020,454.98,Germany,Petrol,DEU
2020,451.53,Germany,Petrol,DEU
2020,451.53,Germany,Petrol,DEU
2020,466.19,Germany,Petrol,DEU
2020,457.57,Germany,Petrol,DEU
2020,466.19,Germany,Petrol,DEU
2020,456.71,Germany,Petrol,DEU
2020,435.42,Germany,Petrol,DEU
2020,431.21,Germany,Petrol,DEU
2020,408.53,Germany,Petrol,DEU
2020,395.08,Germany,Petrol,DEU
2020,372.39,Germany,Petrol,DEU
2020,367.35,Germany,Petrol,DEU
2020,353.06,Germany,Petrol,DEU
2020,346.34,Germany,Petrol,DEU
2020,327.85,Germany,Petrol,DEU
2020,328.69,Germany,Petrol,DEU
2020,347.18,Germany,Petrol,DEU
2020,382.47,Germany,Petrol,DEU
2020,391.72,Germany,Petrol,DEU
2020,407.68,Germany,Petrol,DEU
2020,440.46,Germany,Petrol,DEU
2020,487.52,Germany,Petrol,DEU
2020,499.28,Germany,Petrol,DEU
2020,532.89,Germany,Petrol,DEU
2020,523.65,Germany,Petrol,DEU
2020,518.61,Germany,Petrol,DEU
2020,519.45,Germany,Petrol,DEU
2020,516.09,Germany,Petrol,DEU
2020,522.81,Germany,Petrol,DEU
2020,521.97,Germany,Petrol,DEU
2020,537.94,Germany,Petrol,DEU
2019,497.6,Germany,Petrol,DEU
2019,511.05,Germany,Petrol,DEU
2019,522.81,Germany,Petrol,DEU
2019,522.81,Germany,Petrol,DEU
2019,517.77,Germany,Petrol,DEU
2019,520.29,Germany,Petrol,DEU
2019,516.09,Germany,Petrol,DEU
2019,509.37,Germany,Petrol,DEU
2019,512.73,Germany,Petrol,DEU
2019,523.65,Germany,Petrol,DEU
2019,528.69,Germany,Petrol,DEU
2019,528.69,Germany,Petrol,DEU
2019,535.42,Germany,Petrol,DEU
2019,524.49,Germany,Petrol,DEU
2019,525.33,Germany,Petrol,DEU
2019,523.65,Germany,Petrol,DEU
2019,529.53,Germany,Petrol,DEU
2019,538.78,Germany,Petrol,DEU
2019,541.3,Germany,Petrol,DEU
2019,564.83,Germany,Petrol,DEU
2019,563.99,Germany,Petrol,DEU
2019,552.22,Germany,Petrol,DEU
2019,587.52,Germany,Petrol,DEU
2019,572.39,Germany,Petrol,DEU
2019,584.16,Germany,Petrol,DEU
2019,590.04,Germany,Petrol,DEU
2019,593.4,Germany,Petrol,DEU
2019,602.64,Germany,Petrol,DEU
2019,636.26,Germany,Petrol,DEU
2019,638.78,Germany,Petrol,DEU
2019,633.74,Germany,Petrol,DEU
2019,612.73,Germany,Petrol,DEU
2019,613.57,Germany,Petrol,DEU
2019,601.8,Germany,Petrol,DEU
2019,573.23,Germany,Petrol,DEU
2019,547.18,Germany,Petrol,DEU
2019,527.85,Germany,Petrol,DEU
2019,506.84,Germany,Petrol,DEU
2019,476.59,Germany,Petrol,DEU
2019,487.52,Germany,Petrol,DEU
2019,481.63,Germany,Petrol,DEU
2019,468.19,Germany,Petrol,DEU
2019,478.27,Germany,Petrol,DEU
2019,461.47,Germany,Petrol,DEU
2019,464.83,Germany,Petrol,DEU
2019,463.15,Germany,Petrol,DEU
2019,469.87,Germany,Petrol,DEU
2019,482.47,Germany,Petrol,DEU
2019,481.63,Germany,Petrol,DEU
2018,542.98,Germany,Petrol,DEU
2018,572.39,Germany,Petrol,DEU
2018,593.4,Germany,Petrol,DEU
2018,613.57,Germany,Petrol,DEU
2018,639.62,Germany,Petrol,DEU
2018,653.06,Germany,Petrol,DEU
2018,652.22,Germany,Petrol,DEU
2018,645.5,Germany,Petrol,DEU
2018,623.65,Germany,Petrol,DEU
2018,616.93,Germany,Petrol,DEU
2018,629.53,Germany,Petrol,DEU
2018,614.41,Germany,Petrol,DEU
2018,616.09,Germany,Petrol,DEU
2018,621.97,Germany,Petrol,DEU
2018,615.25,Germany,Petrol,DEU
2018,605.16,Germany,Petrol,DEU
2018,597.6,Germany,Petrol,DEU
2018,590.04,Germany,Petrol,DEU
2018,588.36,Germany,Petrol,DEU
2018,585,Germany,Petrol,DEU
2018,577.43,Germany,Petrol,DEU
2018,564.83,Germany,Petrol,DEU
2018,568.19,Germany,Petrol,DEU
2018,570.71,Germany,Petrol,DEU
2018,574.07,Germany,Petrol,DEU
2018,558.95,Germany,Petrol,DEU
2018,567.35,Germany,Petrol,DEU
2018,571.55,Germany,Petrol,DEU
2018,582.47,Germany,Petrol,DEU
2018,585,Germany,Petrol,DEU
2018,584.16,Germany,Petrol,DEU
2018,556.42,Germany,Petrol,DEU
2018,532.05,Germany,Petrol,DEU
2018,532.05,Germany,Petrol,DEU
2018,516.93,Germany,Petrol,DEU
2018,507.68,Germany,Petrol,DEU
2018,493.4,Germany,Petrol,DEU
2018,453.06,Germany,Petrol,DEU
2018,458.95,Germany,Petrol,DEU
2018,459.79,Germany,Petrol,DEU
2018,471.55,Germany,Petrol,DEU
2018,471.55,Germany,Petrol,DEU
2018,470.71,Germany,Petrol,DEU
2018,484.16,Germany,Petrol,DEU
2018,497.6,Germany,Petrol,DEU
2018,497.6,Germany,Petrol,DEU
2018,485,Germany,Petrol,DEU
2018,481.63,Germany,Petrol,DEU
2018,501.8,Germany,Petrol,DEU
2018,503.48,Germany,Petrol,DEU
2017,484.16,Germany,Petrol,DEU
2017,478.27,Germany,Petrol,DEU
2017,487.52,Germany,Petrol,DEU
2017,490.88,Germany,Petrol,DEU
2017,486.68,Germany,Petrol,DEU
2017,478.27,Germany,Petrol,DEU
2017,521.13,Germany,Petrol,DEU
2017,501.8,Germany,Petrol,DEU
2017,488.36,Germany,Petrol,DEU
2017,490.04,Germany,Petrol,DEU
2017,495.92,Germany,Petrol,DEU
2017,501.8,Germany,Petrol,DEU
2017,501.8,Germany,Petrol,DEU
2017,506,Germany,Petrol,DEU
2017,517.77,Germany,Petrol,DEU
2017,516.09,Germany,Petrol,DEU
2017,490.04,Germany,Petrol,DEU
2017,479.95,Germany,Petrol,DEU
2017,485,Germany,Petrol,DEU
2017,484.16,Germany,Petrol,DEU
2017,478.27,Germany,Petrol,DEU
2017,477.43,Germany,Petrol,DEU
2017,479.11,Germany,Petrol,DEU
2017,473.23,Germany,Petrol,DEU
2017,474.91,Germany,Petrol,DEU
2017,474.91,Germany,Petrol,DEU
2017,482.47,Germany,Petrol,DEU
2017,490.04,Germany,Petrol,DEU
2017,502.64,Germany,Petrol,DEU
2017,506,Germany,Petrol,DEU
2017,502.64,Germany,Petrol,DEU
2017,501.8,Germany,Petrol,DEU
2017,493.4,Germany,Petrol,DEU
2017,511.89,Germany,Petrol,DEU
2017,522.81,Germany,Petrol,DEU
2017,524.49,Germany,Petrol,DEU
2017,507.68,Germany,Petrol,DEU
2017,489.2,Germany,Petrol,DEU
2017,490.04,Germany,Petrol,DEU
2017,506,Germany,Petrol,DEU
2017,512.73,Germany,Petrol,DEU
2017,525.33,Germany,Petrol,DEU
2017,528.69,Germany,Petrol,DEU
2017,529.53,Germany,Petrol,DEU
2017,523.65,Germany,Petrol,DEU
2017,519.45,Germany,Petrol,DEU
2017,516.09,Germany,Petrol,DEU
2017,520.29,Germany,Petrol,DEU
2017,524.49,Germany,Petrol,DEU
2017,526.17,Germany,Petrol,DEU
2025,874.5960875802796,Denmark,Petrol,DNK
2025,906.5319089044675,Denmark,Petrol,DNK
2025,917.3291151118678,Denmark,Petrol,DNK
2025,917.4890056848654,Denmark,Petrol,DNK
2025,917.0709480286257,Denmark,Petrol,DNK
2025,916.9849246231155,Denmark,Petrol,DNK
2025,917.1569875755586,Denmark,Petrol,DNK
